Name,Price
Dare Sours Citrus Burst,$3.49
"M&M's Peanut Milk Chocolate Candies, Sharing Bag",$3.99
Dentyne Ice Peppermint Gum,$1.49
Ice Breakers Berry Sour Mints,$2.99
President's Choice 70% Dark Chocolate,$2.99
Reese's Reese Minis Peanut Butter Cups Candy,$14.99
"Mentos Pure Fresh, Spearmint",$4.99
"Kinder SURPRISE® Milk Chocolate Eggs with Toys, Classic Edition, 3 Pack",$4.99
Lindt No Sugar Added Milk Chocolate Bar,$6.49
Lindt LINDOR Milk Chocolate Truffles Bag,$8.49
Darrell Lea Soft Australian Liquorice Mixed Fruit Flavored,$3.49
Hershey's Candy Mini Cookies 'n' Creme,$5.99
Lindt LINDOR Peppermint Cookie Milk Chocolate Truffles,$8.49
Maynards Sour Patch Kids Red Soft Candy,$1.49
TRIDENT Vibes Sour Patch Kids Red Berry,$4.79
Lindt EXCELLENCE 70% Cacao Raspberry & Hazelnut Dark Chocolate Bar,$6.49
"FERRERO ROCHER Premium Chocolate Bar, Milk Chocolate and Hazelnut Bar",$3.89
Dare Gummies Medley,$3.49
President's Choice Dark Chocolate Bar with Sea Salt,$2.99
Lindt TEDDY Assorted Milk Chocolate Advent Calendar 2023,$12.99
"Tic Tac Mints, Mint Candy, Fruit Adventure, 200 pills",$4.99
Waterbridge Sour Candy Wine Gums,$5.49
Hershey's Excellence Collection,$8.99
Nestlé KitKat Chocolate Cabin Kit,$20.99
No Name Ice Cream Cones,$2.49
Dare Sours Citrus Burst,$3.99
Maynards Cherry Blasters Soft Candy,$2.99
Reese's Big Cup,$2.79
Maynards Fuzzy Peach Soft Candy,$10.99
Hershey's COOKIES 'N' CRÈME candy,$5.99
"Skittles Original Gummy Candy, Sharing Bag",$6.49
Lindt SWISS CLASSIC GRANDES Hazelnut Milk Chocolate Bar,$6.49
Maynards Wine Gums Assorted Soft Candy,$2.99
Nestlé Kitkat Gooey Double Chocolate Bar,$3.29
"Reese's Lovers Collection, Chocolate Gift Box, 310G",$12.99
Dare Realjuicee Jumbo Gums,$5.49
Lindt EXCELLENCE 85% Cacao Dark Chocolate Bar,$4.49
Mondoux Assorted Licorice,$3.29
Dare Realmint Candies Scotch Original,$5.49
Hershey's Syrup Delicious Strawberry Flavour,$6.49
Maynards Swedish Berries  Soft Candy,$2.99
Nestlé Aero White Chocolate Bar,$1.00
Marshmallow Fluff Marshmallow Fluff,$4.29
"Wrigley's Excel Peppermint Flavoured Sugar Free Chewing Gum, 12 Pieces, 1 Pack",$1.79
Werther's Original Milk Chocolate Caramels,$3.99
No Name Ice Cream Cups,$2.49
"FERRERO ROCHER Premium Chocolate Bar, White Hazelnut Bar",$3.89
TRIDENT Vibe Spearmint Rush,$4.79
Lindt Dark Assorted Mini Chocolate Bars,$12.99
President's Choice Dark Chocolate Coconut Almonds,$5.99
Nestlé Coffee Crisp Double Double 2 Piece Share Size Bar,$2.49
Werther's Original No Sugar Added Chewy Caramel Candy,$3.49
Hershey's Mix COOKIES 'N' CRÈME candy,$1.29
Haribo Peaches Gummy Candies,$3.99
"Mars Peanut Free Chocolate Candy Bar, Full Size Bar",$1.79
Reese's Thins Peanut Butter Cups Milk Chocolate,$5.99
"Jelly Belly Jelly Beans, Fruit Bowl",$3.49
Tic Tac Naughty Or Nice Mints Lumps Of Coal Cherry,$4.99
"Hershey's Cookies 'N Creme Christmas And Holiday Candy Advent Calendar, 212G",$13.99
"LIFESAVERS Wint O Green Candy Mints, Bag",$3.49
"Mars Peanut Free Chocolate Candy Bites, Sharing Bag",$5.49
Dentyne Ice Spearmint Gum,$1.49
"Wrigley's Excel excel Spearmint Flavoured Sugar Free Chewing Gum, 12 Pieces, 1 Pack",$1.79
"Starburst Original Chewy Candy, Sharing Bag",$3.99
"M&M's Christmas Peanut Milk Chocolate Candy, Holiday Sharing Bag",$7.99
Cadbury Caramilk Minis Chocolate Pieces,$5.99
"FERRERO ROCHER Fine Hazelnut Chocolate Gift Box, 16 Individually Wrapped Chocolates",$10.99
"Twix Caramel Cookie Chocolate Candy Bar, Full Size Bar",$1.79
merci Milk chocolate bar,$3.99
"Snickers Peanut Milk Chocolate Candy Bar, Full Size Bar",$1.79
Oh Henry! Chocolatey Full Size Candy Bar,$1.29
Nestlé Coffee Crisp Double Double Wafer Bar,$1.00
Cadbury Oreo Oreo Chocolate Bar,$3.29
Oh Henry! Level Up Single Bar,$1.29
Nestlé Aero Truffle Tiramisu,$3.29
Maynards Sour Patch Kids Sour Patch Kids Original Soft Candy,$10.99
Mackintosh's Toffee Bar,$1.00
Nestlé KitKat Milk Chocolate Wafer Bars,$5.99
Twizzlers Gummies Press'D Watermelon,$4.49
President's Choice Milk Chocolate Bar With Almonds,$5.99
"M&M's Milk Chocolate Candies, Party Size Share Bag",$16.29
Mamba Magic Sticks,$3.49
Nestlé Big Turk,$1.00
Reese's Peanut Butter Bar,$2.99
President's Choice Loads of Gummies & Candies Milk Chocolate Dessert Bar,$2.99
Hershey's Peanut Butter Candy Bar,$2.79
President's Choice Salted Caramel Truffles,$2.49
"Wrigley's Excel Winterfresh Flavoured Mints, 1 Tin",$3.29
"Mars Peanut Free Chocolate Candy Bar, 2 Piece King Size Bars",$2.79
Twizzler Nibs Cherry Candy,$3.99
"Kinder Pink Maxi Classic Egg with Surprise Toy, Jumbo Chocolate Egg with Kids Toys",$14.99
Ritter Sport Mini Chocolate Mix Assorted Chocolates,$5.99
Lindt Mini Sea Salt Chocolate Bars,$12.99
"Ferrero Hazelnut Milk Chocolate,  Golden Cone Gift Box of Individually Wraps",$21.99
Carnaby Sweet Birthday Party Ice Cream and Dessert Topping,$3.29
Maynards Swedish Berries Soft Candy,$2.49
"Snickers Peanut Milk Chocolate Candy Bars, 4 Full Size Bars",$5.99
Reese's Thins Peanut Butter Cups Dark Chocolate,$5.99
"M&M's Christmas Milk Chocolate Candy, Holiday Sharing Bag",$7.99
"Cadbury Milk Chocolate, The Classic Creamy Taste, Chocolate Bar",$5.99
Peace By Chocolate Dark Chocolate With Almonds & Sea Salt,$3.99
Lindt Lindor 70% Cacao Extra Dark,$8.49
President's Choice Chocolatey Dipped Sugar Cones,$4.99
President's Choice Dark Chocolate Covered Cranberries,$5.99
President's Choice Milk Chocolate with Almonds,$2.99
President's Choice Chocolate Syrup,$4.79
Werther's Original No Sugar Added Caramel Chocolate Hard Candy,$3.49
Nestlé KitKat Advent Calendar,$14.99
Hershey's Candy Advent Calendar,$13.99
Lindt LINDOR Mint Milk Chocolate Truffles,$8.49
Huer Super Mix Gummies,$4.49
Toblerone Fruit And Nut Chocolate Bar,$11.99
Terry's Cookie Orange Flavoured Milk Chocolatey Confection With Cookie Pieces,$2.99
"Ferrero COLLECTION® Christmas Advent Calendar, Fine Assorted Chocolate and Coconut Confections, 25 Treats",$24.99
"Wrigley's Excel Peppermint Flavoured Sugar Free Chewing Gum, 18 Pieces, 3 Packs",$4.49
President's Choice Milk Chocolate Toffee Hazelnuts,$5.99
Storck Finest Selections of European Chocolates Almond,$7.49
Mr Big Orginal,$5.99
Maynards Swedish Berries Tropical Soft Candy,$2.99
President's Choice Dark Chocolate Covered Almonds,$10.99
Nestlé Kitkat Gooey Salted Caramel Bar,$3.29
President's Choice Dark Chocolate Cranberries,$10.99
"Ferrero Grand Assortment, 24-Pieces",$19.99
Mentos Fruit,$2.99
Lindt Mini Pralines Assorted Chocolates Gift Box,$10.99
Lindt No Sugar Added Dark Chocolate Bar,$6.49
Lindt Christmas Sweater TEDDY Milk Chocolate Teddy Bear,$8.99
Werther's Original Caramel Hard Candy,$3.99
Maynards Sour Patch Kids  Soft Candy,$2.19
"Tic Tac Mints, Mint Candy, Orange, 60 pills per pack, 3 Count Multipack, 3x29g",$4.79
Cadbury Dairy Milk Milk Chocolate,$13.99
Katjes Candy Pink-Edition,$3.49
Carnaby Sweet Gummy Worms,$2.99
Taverners British Mix Gums,$3.49
Hershey's Chocolate Mini Pouch,$5.99
Nestlé Quality Street Tin,$21.99
Ganong Red Wrap Boxed Chocolates,$39.99
Dare Naturally Flavoured Candy Paradise Punch Gummies,$3.49
Maynards Sour Patch Kids Cherry Blasters Soft Candy,$5.79
Nestlé NHL KitKat Advent Calendar,$14.99
President's Choice Milk Chocolate,$2.99
Twizzlers Super Nibs Candy Cherry Family Bag,$6.99
"M&M's Milk Chocolate Candies, Sharing Bag",$3.99
Lindt LINDOR Assorted Chocolate Truffles Bag,$12.99
Nestlé Turtles Classic,$2.99
"Kinder Bueno Mini Chocolate and Hazelnut Cream Candy Bars Advent Calendar, 24 Treats",$12.99
poppycock Poppycock original nature,$9.99
President's Choice Loads of Birthday Cake White Chocolate Dessert Bar,$2.99
"Wrigley's 5 Strawberry-Flood Flavoured Sugar Free Chewing Gum, 15 Sticks, 1 Pack",$2.79
"Ferrero Grand Assortment, 12-Pieces",$10.99
Terry's Orange Flavoured Milk Chocolatey Confection with Popping Candy,$6.99
President's Choice Waffle Bowls,$4.99
Haribo Gummy Candies Candy Cane Gummies Share Size,$3.99
Old Excellent Brandy filled chocolates,$7.99
Toblerone Dark Chocolate Bar,$11.99
Werther's Original Chewy Caramel Candy,$3.99
Hershey's Cookies'N'Creme With Graham Clusters Chocolate Bar,$2.99
"Aero Nestlé Milk Chocolate, Peppermint",$3.29
Lindt Vegan Original Chocolate Bar,$6.49
Cadbury Wunderbar Minis,$5.99
Cadbury Mini Eggs,$1.49
Nestlé Holiday Favourites,$16.99
Jelly Belly Assorted Candies,$3.49
JOLLY RANCHER Gummies Candy,$5.99
Nestlé Aero Peppermint King,$2.49
Junior Mints Minis Creamy Mints In Pure Chocolate,$3.99
Dentyne Ice Intense Gum,$4.79
TRIDENT Peppermint Gum,$4.79
"Cadbury Burnt Almond, Dark Chocolate With Chopped Almonds, Chocolate Bar",$3.29
Lindt SWISS CLASSIC Hazelnut Milk Chocolate Bar,$3.49
"M&M's Classic Mix, Milk Chocolate, Peanut and Peanut Butter Flavoured Milk Chocolate Candies, Sharing Bag",$5.99
Lindt Intense 72% Cacao Dark Chocolate Squares Bag,$8.49
Carnaby Sweet Cotton Candy Syrup,$3.99
Dare Real Fruit Santas,$4.99
"Cadbury Chocolatey Candy Bars, Caramel",$1.49
Lindt LINDOR Milk Chocolate Truffles Box,$13.99
Mamba Chewy Candies,$3.49
President's Choice Sugar Cones,$3.49
Nestlé KitKat Pops Chocolaty Hazelnut Snacks Pouch,$5.99
Nestlé Wafer Bar Hazelnut Flavour,$1.49
President's Choice Waffle Cones,$4.99
Nestlé Wafer Bar Dark,$1.89
Twizzlers Gummies Press'D Orange,$4.49
President's Choice World of Flavours Caramelized Cocoa Nibs and Coffee Dark Chocolate Dessert Bar,$2.99
Nestlé Aero Minis Milk Chocolate Pouch,$5.99
"Ferrero Chocolate & Coconut Candy, 3 Count, Pack of 3",$1.99
Lucky Elephant Pink Candy Popcorn,$2.18
President's Choice Wrapped Gifting Box Chocolates,$7.99
Ghirardelli Squares Milk Chocolate With A Sea Salt Caramel Filling,$4.49
Whittaker's Dark Chocolate Dark Almond 200 G,$5.99
Lindt EXCELLENCE 78% Cacao Dark Chocolate Bar,$4.49
"Hershey's Creamy Milk Chocolate With Whole Almonds, Full Size Bar",$1.29
Lindt LINDOR Assorted Dark Chocolate Truffles Bag,$12.99
"Skittles Wild Berry Chewy Candy, Bag",$3.99
"Starburst Airs, Original Fruit Gummy Candy, Sharing Bag",$3.99
Ferrero Kinder Surprise,$4.99
Twizzlers Twists Candy Strawberry Family Bag,$6.99
"Wrigley's Excel Winterfresh Flavoured Sugar Free Chewing Gum, 12 Pieces, 4 Packs",$1.79
M&M's Chocolate Candies Peanut,$3.99
Lindt Vegan Hazelnut Chocolate Bar,$6.49
Carnaby Sweet Peppermint Flavour Mini Candy Canes,$5.49
Reese's Peanut Butter Cup Candy- Half Pound Cup,$6.99
President's Choice Dark Chocolate Espresso Beans,$5.99
Whoppers Candy,$2.79
Ferrero Collection Tree,$11.99
"Wrigley's Excel Winterfresh Flavoured Sugar Free Chewing Gum, 18 Pieces, 3 Packs",$4.49
Lindt EXCELLENCE Madagascar 70% Cacao Dark Chocolate Bar,$4.49
"Ferrero Rondnoir Fine Dark Chocolate Bag, 8 Individually Wrapped Chocolates",$5.49
"Skittles Original Gummy Candy, Full Size Bag",$1.79
Lindt EXCELLENCE Caramel & Sea Salt Dark Chocolate Bar,$4.49
President's Choice World of Flavours Mango and Cardamom Flavour Dark Chocolate Dessert Bar,$2.99
Nestlé Coffee Crisp Minis,$5.99
"M&M's Milk Chocolate Candies, Bowl Size Bag",$9.29
"Hershey's Chocolate, Milk  with Almonds",$2.99
President's Choice Hot Chocolate Bombs,$4.99
Maynards Swedish Berries Tropical Soft Candy,$5.79
"Kinder Individually Wrapped Milk Chocolate Hazelnut Candy,",$7.99
Dare Bear Paws Realjuicee Gummie Bears,$5.49
Baileys Original Irish Cream Liquor Filled Christmas Chocolates,$10.99
Oh Henry! Candy bar,$5.99
"Whittaker's Chocolate, Milk  Peanut Butter 220 G",$5.99
Hershey's Reese'S Pieces With Chocolate Cookie Candy,$5.99
Reese's Candy Tree,$1.99
Hershey's Reese'S Pieces With Milk Chocolate Candy,$5.99
"Kinder Surprise, Hollow Santa",$5.99
"Wrigley's Juicy Fruit ,Fruit Flavoured Chewing Gum, 15 Sticks, 1 Pack",$2.79
Ghirardelli Squares Dark Chocolate With A Sea Salt Caramel Filling,$4.49
"Skittles Original Chewy Candy, Bag",$3.99
Toffifee® Hazelnut in Caramel with a Creamy Filling topped with White Chocolate,$2.99
Lindt LINDOR Candy Cane White Chocolate Truffles,$8.49
"Kinder SURPRISE® Milk Chocolate Eggs with Toys, Pink Edition, 1 egg",$1.79
"Neilson Milk Chocolate Bars, Multipack",$5.99
Stefano Faita Lemon Panettone,$30.99
Werther's Original Soft Crème Caramel Candy,$3.99
Caramilk Caramilk Salted Caramel Chocolate Bar,$1.49
Lindt SWISS CLASSIC Fruit & Nut Milk Chocolate Bar,$3.49
"Reese's Holiday Lights 4Pk Peanut Butter Creme Holiday Candy, 136G",$5.49
"Peace By Chocolate Happy Birthday Chocolate Bar, Milk Chocolate with Hazelnuts",$5.99
FERRERO ROCHER Kinder Chocolate,$2.99
"FERRERO ROCHER Fine Hazelnut Chocolate Bag, 8 Individually Wrapped Chocolates",$5.49
President's Choice Milk Chocolate Covered Truffles,$5.99
JOLLY RANCHER Misfits Gummies Candy Sour,$5.99
"Reese's Chocolate, Reese  Pieces with Peanut Pouch",$5.99
Mondoux Original Mixed Gummies,$3.29
Reese's Miniatures PEANUT BUTTER CUPS Candy,$5.99
Nestlé KitKat Festive Friends,$6.99
Darrell Lea Natural Liquorice,$3.49
"Wrigley's 5 Spearmint-Rain Flavoured Sugar Free Chewing Gum, 15 Sticks, 1 Pack",$2.79
Carnaby Sweet Sour Watermelon Syrup,$3.99
Toffifee® Hazelnut in Caramel with Creamy Nougat And Chocolate Candy,$7.99
Aero Truffle Milk Chocolate Tablet,$3.29
Lindt Caramel White Chocolate Squares Bag,$8.49
"Nutella B-READY Snack Bars, Crunchy wafer filled with delicious NUTELLA, 1 Bar",$1.29
Whoppers Pouch,$5.99
merci Finest Selections of European Chocolates Winter Chocolates,$8.99
Whittaker's Creamy Milk Chocolate Coconut Block,$5.99
"Wrigley's 5 Peppermint-Cobalt Flavoured Sugar Free Chewing Gum, 35 Sticks, 1 Pack",$5.29
"M&M's Peanut Butter Milk Chocolate Candies, Sharing Bag",$5.49
"Reese's Christmas & Holiday Peanut Butter & Chocolate Candy Bells, 161G",$5.29
President's Choice Liquorice Allsorts Candy,$3.49
Cadbury Dairy Milk Salted Caramel Chocolate Bar,$3.29
Ghirardelli Sea Salt and Caramel Dark Chocolate Squares Bag,$8.49
Nestlé KitKat Cookie Dough Wafer Bar,$3.29
Nestlé KitKat Lovers Collection,$16.99
President's Choice Milk Chocolate Bar,$5.99
President's Choice Milk Chocolate Covered Raisins,$5.99
President's Choice Big Box Chocolate and Toffee Collection,$12.99
Haribo Goldbears Gummy Candies Share Size,$3.99
Lindt EXCELLENCE Chili Dark Chocolate Bar,$4.49
Nestlé Aero Milk Chocolate Bar,$3.29
merci Finest Selections of European Chocolates Mousse au chocolat,$8.99
Ganong Chocolate Mint Patties,$1.99
"Mars Peanut Free Chocolate Candy Bar, 10 Fun Size Bars",$2.99
Katjes Plant Based Gummies Candy Peace & Love,$3.49
Katjes Candy Sour,$3.49
Baileys Chocolates Original Irish Cream,$6.99
Ritter Sport Mini Chocolate Nut Selection Assorted Chocolates,$5.99
Hershey's Nuggets Milk Chocolate Truffles,$6.99
Regal Peppermint Crunch Bag,$6.99
Hershey's Milk Chocolate Dipped Pretzel,$5.99
"Starburst Original Unwrapped Mini Chewy Candy, Sharing Bag",$3.99
President's Choice Milk Chocolate with Hazelnuts,$2.99
Cadbury Dairy Milk Vanilla Creme Chocolate Bar,$3.29
Dentyne Ice Spearmint Gum,$4.79
Nestlé KitKat Pops Milk Chocolaty Snacks Carton,$2.49
TRIDENT Spearmint Gum,$4.79
Nestlé Smarties Candy Coated Milk Chocolate Carton,$1.00
merci Marzipan chocolate bar,$3.99
"Cadbury Chocolatey Candy Bar, Caramel",$3.29
Nestlé Aero Truffle Nanaimo Bar,$3.29
"President's Choice World of Flavours Pineapple, Banana & Passionfruit Flavour Dark Chocolate Dessert Bar",$2.99
President's Choice Milk Chocolate Bar With Hazelnuts,$5.99
Nestlé KitKat Minis Classic Wafer Bars Pouch,$5.99
President's Choice Milk Chocolate Covered Almonds,$10.99
Reese's Reese Chocolate Minis Pouch,$5.99
"Nestlé Big’R Turk, 2-pack",$2.49
Cadbury Chocolatey Candy Eggs,$5.99
Pepperidge Farm Goldfish  Cheddar,$3.99
Dare Bear Paws Chocolate Chip Cookies,$4.49
Oreo Original Chocolate Sandwich Cookies,$4.29
Pepperidge Farm Goldfish  Colours,$3.99
Christie Salted Crackers,$5.49
Ritz Original Snacking Crackers,$3.99
Dare Bear Paws Banana Bread Cookies,$4.49
Pepperidge Farm Goldfish  Flavour Blasted  Xtreme Cheddar,$3.99
President's Choice The Decadent Chocolate Chip Cookie,$2.49
"Christie Sandwich Snacking Crackers, Cheese",$3.99
Dare Bear Paws Brownie Cookies,$4.49
Cheez-It Baked Original Snack Crackers,$3.49
No Name Sesame Rice Crackers,$1.99
Pepperidge Farm Goldfish  Flavour Blasted  Xplosive Pizza Flavoured,$3.99
"Christie Snack Packs Mini Chocolate Sandwich Cookies, School Snacks",$4.29
No Name Original Rice Crackers,$1.99
Pepperidge Farm Goldfish Cheddar (6 Pack),$3.99
"Christie Original Cookies, Chocolate Chip",$4.29
"Christie Ritz Crackers, Cheese",$3.99
No Name Salted Tops Soda Crackers,$3.99
Christie Toppables Crackers,$3.99
Dare Bear Paws Birthday Cake Cookies,$4.49
Pepperidge Farm Goldfish  Cheese Trio,$3.99
President's Choice Sea Salt Crackers,$3.49
"Christie Original Crackers, School Snacks",$3.99
"Tate's Bake Shop Cookies, Walnut Chocolate Chip Flavour",$8.99
President's Choice Oatmeal Raisin Cookies,$3.99
Christie Ritz Fudge Covered Crackers,$3.99
"Vicky's Artisan Flatbread, Multigrain",$5.49
Grissol Melba Canapé 12 Grain,$3.49
John Wm. Macy's Cheese Sticks  Original Cheddar,$6.00
"Ryvita Wholegrain Rye Crispbread, Dark Rye",$4.49
Peek Freans Lifestyle Selections Blueberry Brown Sugar Biscuit,$4.99
Popchips Sea Salt Original Popped Potato Snack,$4.29
Grissol Baguettes Toasted Snack Bread Jalapeño Cheddar Flavour,$3.89
Whisps Cheese Crisps Asiago Pepper Jack 60 g,$5.99
Oreo Original Club Pack Cookies,$6.49
"President's Choice Roasted Onion, Garlic and Herb Baked Pita Crackers",$3.49
President's Choice Garlic Crackers,$3.49
Christie Salted Crackers,$9.99
"New York Style Bagel Crisps, Sea Salt",$4.00
Voortman Mini Cookies Iced Oatmeal Cookies,$3.99
"Finn Crisp Crispbread, Original Rye",$3.99
"Voortman Turnover Cookie, Strawberry",$3.79
President's Choice Parmesan Cheese & Garlic Swiss Sticks,$3.49
"Voortman Wafers, Chocolate",$3.49
Christie BBQ Snacking Crackers,$3.99
President's Choice Beet Veggie Snaps,$5.49
President's Choice Pizza Flavour Little Penguin Crackers,$3.99
Dare Veggie Crisps Sea Salt,$3.49
No Name Raspberry Turnover,$2.99
President's Choice Crisp & Thin Crackers with Flax & Honey,$3.49
President's Choice Crisp & Thin Vegetable Crackers,$3.49
President's Choice Loads Of Cheddar Cheese Crackers,$3.49
Ritz Ritz Crackers Mini Original,$3.99
Dare Breton Cheddar Bites,$3.49
Christie Triscuit Rosemary And Olive Oil Crackers,$3.99
Sarah's Fine Foods Crostini Garlic Parmesan,$4.00
"No Name Wafers, Cocoa",$1.99
Peek Freans Social Tea Biscuits,$4.99
Aurora Panettone Lemon Cream Italian Cake,$14.99
"Manischewitz Kosher Tam Tams, Original",$4.99
Tate's Bake Shop Gluten Free Ginger Zinger Cookies,$7.99
Gullon Maria Cookies,$4.79
Dare Cookies Crunchy Double Chocolate,$4.49
Christie Premium Plus Unsalted Crackers,$9.99
Dare Wagon Wheels Original Cookies,$3.49
Dare Bear Paws Morning Snack Cereal and Strawberries Cookies,$4.49
No Name Chocolately Chip Cookies,$4.49
Christie Unsalted Crackers,$5.49
Walkers Pure Butter Shortbread Fingers,$4.99
"Christie Mini Eggs Cookies, Chocolate Chips, Family Size",$6.49
"Haddar Kosher Tea Biscuits, Chocolate",$1.49
Dare Viva Puffs Strawberry Cookies,$3.49
Christie Triscuit Roasted Garlic Crackers,$3.99
Dare Bear Paws Veggies + Fruits Oatmeal Cookies,$4.49
Gioia Savoiardi Biscuits,$5.49
"The Snack Factory Pretzel Crisps, Everything",$6.00
Wasa Light Rye Crispbread,$4.49
No Name Social Tea Biscuits,$4.29
Lotus Biscoff Biscuit,$4.49
Christie Fig Newtons,$4.79
"Manischewitz Kosher Wafers, Chocolate Flavoured",$4.59
President's Choice Gruyère Cheese Swiss Sticks,$3.49
No Name Honey Graham Wafers,$5.49
"Wheat Thins Vegetable Thins Crackers, Less Fat",$3.99
Pepperidge Farm Cheddar Jack'D Baked Snack Crackers,$3.99
Ritz Swiss Cheese Snacking Crackers,$3.99
"Christie Ritz Bits Sandwiches, Cheese Snak Paks",$3.99
President's Choice Extra Cheesy Little Penguins Snack Crackers,$15.99
Triscuit Minis Original Crackers-Mini,$3.99
Ritz Cheese Nibs Cheddar/Jalapeno Crackers,$3.99
Pepperidge Farm Goldfish Colours (6 Pack),$3.99
Pepperidge Farm Mega Bites Cheddar Jalapeno,$3.99
"Christie Cracked Pepper & Olive Oil Crackers, School Snacks",$3.99
Loacker Quadratini Bite Size Wafer Cookies Lemon,$5.49
"VitaVigor Breadsticks, Traditional",$2.49
Grissol Baguettes Bites Bruschetta,$3.89
"Ryvita Wholegrain Rye Crispbread, Rye & Oat Bran",$4.49
"Ryvita Wholegrain Rye Crispbread, Sesame Rye",$4.49
Keebler Town House Oven Baked Crackers Light and Buttery Flavour Original,$3.99
No Name Original Snack Crackers,$9.49
No Name Vanilla Crème-Filled Wafers,$1.99
La Panzanella Croccantini Mini Crackers Original,$4.49
"Leclerc Butter Cookies, Eggnog Truffle",$4.49
"Dare Bold 'n Baked Chips, Hot, Jalapeño Cheddar Flavour",$3.49
"Loacker Cookies, Quadratini Bite Size Wafer  Vanilla",$5.49
Quaker Crispy Minis All Dressed Flavour Brown Rice Chips,$3.99
Christie Golden Oreo Thins,$4.29
President's Choice Arrowroot Biscuits,$3.59
Pepperidge Farm Veggie & Fruit Goldfish Snack,$3.99
President's Choice Loads Of White Cheddar Cheese Crackers,$3.49
Dan D Pak Pucks Nut & Seed,$3.99
Popchips Original Aged White Cheddar Flavoured Popped Potato Snack,$4.29
No Name Hazelnut Crème-Filled Wafers,$1.99
"Vicky's Artisan Flatbread, Rosemary",$5.49
John Wm. Macy's CheeseSticks Melting Parmesan,$6.00
"VitaVigor Breadsticks, Sesame",$2.49
"Ryvita Wholegrain Rye Crispbread, Multi-Grain",$4.49
Grissol Baguettes Roasted Garlic,$3.89
Voortman Mini Wafers Vanilla,$3.99
"Ryvita Snackbread, Multigrain",$4.49
Pepperidge Farm Goldfish  Cheddar Family Pack,$10.99
Ritz Cheese Nibs Snacking Crackers,$3.99
Christie Multigrain Gluten Free Snacking Crackers,$3.99
Ritz 65 Percent Less Sodium Snacking Crackers,$3.99
Pepperidge Farm Charged Up Cheddar & Sour Cream Baked Snack Crackers,$3.99
Dare Vinta Crackers Snacks Original,$3.49
Kelloggs Snap'd Baked Snack Crackers Parmesan Ranch Flavour,$4.49
Triscuit Thin Crisps Jalapeno Crackers,$3.99
Dare Veggie Crisps Cracker Chips All Dressed,$3.49
Dare Breton Veggie Bites On the Go Packs,$3.49
"Voortman Wafers, Vanilla No Sugar Added",$3.99
Voortman No Sugar Added Chocolate Wafers,$3.99
Lesley Stowe's Raincoast Fig & Olive,$7.49
Peek Freans Fruit Creme Biscuits,$4.99
Peek Freans Family Digestive Biscuits,$4.99
Peek Freans Digestive Biscuits,$4.99
Ryvita Snackbread,$4.49
Christie Nutter Butter Peanut Butter,$6.49
Christie Mini Cookies,$4.29
Kelloggs Cheez-It Baked Snack Crackers Original,$4.49
Grissol Melba Toast Whole Grain,$5.99
Oreo Double Stuf Cookies,$6.49
President's Choice The Decadent Chocolate Chip Cookies,$12.99
Christie Chips Ahoy! Chunks Cookies,$6.49
President's Choice Multigrain Baked Pita Crackers,$3.49
President's Choice Luxury Biscuit Assortment,$17.99
Loacker Quadratini Bite Size Wafer Cookies Hazelnut,$5.49
"Christie Good Thins Rice Crackers, Sea Salt & Pepper",$3.99
"Christie Snak Paks Honey Cookies, 6 Pieces",$4.29
President's Choice Unsalted Tops Soda Crackers,$4.49
Dan D Pak Pucks Sesame,$3.99
President's Choice Asiago and Sundried Tomato Flavoured Mini Cheese Crackers,$3.79
"Loacker Cookies, Crispy Milk Chocolate Specialty With Hazelnut Cream Filling Original",$3.49
Christie Wheat Thins Spinach And Roasted Garlic Crackers,$3.99
Dare Bear Paws Morning Snack Cereal and Vanilla Yogourt Cookies,$4.49
Christie Fudgee-O Original Cookies,$6.49
"McVitie's Digestive Cookies, Original",$4.49
Christie Sweet Potato Crackers,$3.99
Wheat Thins Original Crackers,$5.49
Ritz Mini Original Crackers,$3.99
Dare Whippet Raspberry Cookies,$3.49
Dare Ultimate Lemon Crème Cookies,$3.49
"Loacker Wafer, Vanilla",$3.99
Dare Breton Basil and Olive Oil Crackers,$3.49
Mr. Cookies Mr. Creamy Chocolate & Vanilla Creme Cookies,$3.49
"Christie Triscuit Dill, Sea Salt & Olive Oil Crackers",$3.99
Carr's Table Water Cracked Pepper Crackers,$2.79
Dare Viva Puffs Raspberry Cookies,$3.49
President's Choice Dark Chocolate Concerto Biscuits,$3.99
34 Degrees Natural Crispbread,$8.00
Christie Chips Ahoy! Rainbow Cookies,$6.49
Grissol Olive Oil & Rosemary Melba Toast,$5.99
"President's Choice Mini Pita Crackers, Sea Salt",$3.49
Dare Breton Morning Toasts Everything,$3.49
Ritz Cheese Nibs Sweet Chili & Sour Cream Crackers,$3.99
President's Choice The Decadent Middle Chocolate Chip Cookie,$2.49
Dare Vinta Original Crackers,$3.49
Cheez-It Crackers jalapeño Jack Flavour Snack,$4.49
Christie Rice Simply Salt Gluten Free Snacking Crackers,$3.99
Keebler Town House Pretzel FlipSides Oven Baked Crackers Original,$3.99
Grissol Baguettes Olive Oil and Sea Salt,$3.89
"Finn Crisp Crispbread, Multigrain",$3.99
Grissol Melba Toast Sprouted Grain with Seeds,$5.99
Grissol Melba Toast Sourdough Flavour,$5.99
President's Choice Multigrain Melba Toast,$3.49
